_id,IOS_App_Id,Title,Developer_Name,Developer_IOS_Id,IOS_Store_Url,Seller_Official_Website,Age_Rating,Total_Average_Rating,Total_Number_of_Ratings,Average_Rating_For_Version,Number_of_Ratings_For_Version,Original_Release_Date,Current_Version_Release_Date,Price_USD,Primary_Genre,All_Genres,Languages,Description
5ddd0f935add2aa7a436dfc7,451759606,bccks reader i,BCCKS Inc.,403199130.0,https://apps.apple.com/us/app/bccks-reader-i/id451759606?uo=4,https://bccks.jp,12+,-1.0,-1.0,0.0,0,2011-09-01T16:20:02Z,2019-07-31T05:25:41Z,0.0,Book,"['Books', 'Entertainment']",['JA'],"bccks readerは「あたらしい読書体験」を提供するブックリーダーです。
誰でもカンタンに本がつくれるWebサービス「BCCKS」でつくられた本をダウンロードして読むことができます。
読みやすい文字組とレイアウトと美しい本棚による快適な読書体験をお楽しみ下さい。

【BCCKS（ブックス）とは？】
BCCKS（ブックス）は、Webで誰でもカンタンに本をつくれるサービスです。
一般からプロの方まで、さまざまな本が日々アップされています。
BCCKSでつくられた本は、PC、iPad、iPhoneなどのさまざまなデバイスで公開・閲覧できるようになります。
BCCKSのサイトで本会員登録（メールアドレス認証が必要）をおこなうと、サイト上で無料で本をつくることができます。
今後、より快適な読書体験を提供できるよう、様々なアップデートを行っていきます。

【本の読み方】
「書斎」や「すべての本」で［読む］や［タチヨミ］ボタンから本を読むことができます。

リーダーの操作方法は以下の通りです。
次の頁へ　　　　：頁左端をタップ、もしくは左から右にスワイプ。
前の頁へ　　　　：頁右端をタップ、もしくは右から左にスワイプ。
メニュー表示　　：頁上部をタップ、もしくは頁中央タップの動作に割り当て。
ページスライダー：頁上部をタップ、もしくは頁中央タップの動作に割り当て。
画像拡大表示　　：頁内の画像をロングタップで拡大表示モードに切り替え。再タップで閉じる。
前にいた頁に戻る：ページスライダーや、ページ右下の［前にいた頁に戻る］をタップ。
本文内リンク　　：本文内で文字色がオレンジになっている所は、内部リンクや外部リンクになっています。文字をタップしてください。内部リンクは、本の中のリンク先へジャンプします。外部リンクはボタンが表示されるので、［リンクを開く］を押すとWebブラウザが起動します。

※メニュー＞本のメニューから、文字の濃さ、大きさ、紙の白さの調整が行えます。
※ページ数は画面右下にパーセンテージで表示されます。本を開いたり文字サイズを変更すると、本全体の表示計算を再度行います。計算中はパーセンテージがオレンジ色になります。

【本棚】
会員登録（無料）していただくことで、あなたの本棚を管理することができます。
［並び］から本の並び替えや削除ができます。表紙／背表紙の表示を切り替える事もできます。
未ログインの状態では、お試し本として2冊の本が追加されています。

【すべての本】
すべての本では、BCCKSのサイト上で無料公開されているすべての本をダウンロードして閲覧することができます。接続にはネットワーク環境が必要になります。
有料販売されている本は、現在はWebサイトからしか購入できません。一度Webサイトで購入し本棚に追加した本は、同じアカウントでログインし本棚を同期することで、デバイスからも読む事ができます。

【注意】
本の表示計算中（ページ数がオレンジになっているか、ローディングアイコンが表示されている場合）に、別メニューに飛んだり、ページスライダーを激しく操作するなど大きな負荷がかかると、アプリケーションがフリーズしたり、落ちるなどの不具合が起こることがあります。この場合は、しばらく待ってから、再度アプリを立ち上げなおしてください。
また、iPad、iPhoneの使用状況により、メモリ不足になることがあります。ご了承ください。"
5ddd0f935add2aa7a436dfc8,1484755377,bcontract,Thanh Chung Dao,1484755376.0,https://apps.apple.com/us/app/bcontract/id1484755377?uo=4,http://v-chain.vn,4+,-1.0,-1.0,0.0,0,2019-11-09T20:17:21Z,2019-11-13T17:22:17Z,0.0,Finance,"['Finance', 'Books']",['EN'],"B-contract is a solution that makes use of blockchain technology to store  e-contracts. An e-contract in form of an image file is stored on decentralized IPFS network whereas information of participants is stored on a blockchain network. Therefore, B-contract enhances the trustability of signers. This solution allows participants to invite related people to sign on the same contract."
5ddd0f935add2aa7a436dfc9,988676556,beautifulBible,"firebloom media, LLC",988673308.0,https://apps.apple.com/us/app/beautifulbible/id988676556?uo=4,http://www.firebloommedia.com/beautifulbible/,4+,4.5,9.0,3.5,3,2015-08-26T07:00:00Z,2017-11-16T17:26:43Z,0.0,Reference,"['Reference', 'Books']",['EN'],"Ultimate Book.  Beautiful look.  Dive into the King James Bible with the most beautiful reading app for your iPhone, iPad, and iPod touch®.   With beautifulBible, you choose the look of your reading experience from a selection of artistically designed themes.

FEATURES:
• King James Version of the Bible.
• Professionally designed themes, each one featuring a specially selected font and custom lettering, beautiful ornamentation, and a decorative background.
• Read in portrait or landscape mode.
• Adjustable font size, page flip mode, and screen brightness.
• Dark themes designed for easier nighttime reading.
• Search within each book for words or terms.
• Hide controls for a more immersive experience.
• Additional themes to come in future releases.

Our app doesn't solicit reviews.  If you like it, please help us out by giving us 5 stars and writing a short review.  Thanks!"
5ddd0f935add2aa7a436dfca,988673309,beautifulBook,"firebloom media, LLC",988673308.0,https://apps.apple.com/us/app/beautifulbook/id988673309?uo=4,http://www.firebloommedia.com/beautifulbook,12+,5.0,13.0,5.0,13,2015-08-28T00:10:24Z,2015-08-28T00:10:24Z,0.0,Book,"['Books', 'Entertainment']",['EN'],"Classic Books.  Gorgeous looks.  Dive into the world of classic literature with the most beautiful reading app for your iPhone, iPad, and iPod touch®.   With beautifulBook, you choose the look of your reading experience from a selection of artistically designed themes.

FEATURES:
• Over 30 FREE classic novels, expertly curated to delight and entertain.
• Professionally designed themes, each one featuring a specially selected font and custom lettering, beautiful ornamentation, and a decorative background.
• Read in portrait or landscape mode.
• Adjustable font size, page flip mode, and screen brightness.
• Dark themes designed for easier nighttime reading.
• Search within each book for words or terms.
• Hide controls for a more immersive experience.

CLASSIC NOVELS INCLUDE:
• Pride and Prejudice
• Alice in Wonderland
• The Count of Monte Cristo
• Moby Dick
• Treasure Island
and many more…

Our app doesn't solicit reviews.  If you like it, help us out by giving us 5 stars and writing a short review.  Thanks!"
5ddd0f935add2aa7a436dfcb,1346507898,bega-elbe2,Odilo,976580041.0,https://apps.apple.com/us/app/bega-elbe2/id1346507898?uo=4,https://bescolaresgal-elbe2.odilotk.es,4+,-1.0,-1.0,0.0,0,2018-02-14T16:56:02Z,2019-10-29T05:49:39Z,0.0,Book,"['Books', 'Utilities']","['EU', 'CA', 'NL', 'EN', 'FR', 'GL', 'DE', 'PT', 'ZH', 'ES']","Lecturas dixitais para centros educativos de Galicia
dentro do Proxecto ELBE.2."
5ddd0f935add2aa7a436dfcc,911797577,bekaKIOSK,Media Cologne Kommunikationsmedien GmbH,488685753.0,https://apps.apple.com/us/app/bekakiosk/id911797577?uo=4,https://www.beka.de/,4+,-1.0,-1.0,0.0,0,2014-08-29T21:56:40Z,2019-08-14T07:28:07Z,0.0,Business,"['Business', 'Books']","['EN', 'FR', 'DE', 'IT']","Top-aktuelle VDV-Schriften und VDV-Mitteilungen sowie weitere Publikationen des VDV und der beka. Informationen über Trends, Entwicklungen und Projekte um deutschen Nahverkehr und Schienengüterverkehr. 

Die VDV-Schriften sind durch Fachausschüsse erarbeitete, fachlich breit abgestimmte Regelwerke mit Normencharakter. VDV-Mitteilungen informieren in kompakter Form über besondere Themen.

Hinweise zu Kaufoptionen innerhalb der bekaKIOSK App:

In der bekaKIOSK App können Sie verschiedene Einzelausgaben zu unterschiedlichen Preisen kaufen. Den Preis einer Einzelausgabe entnehmen Sie jeweils den Angaben innerhalb der App bei der betroffenen Einzelausgabe. 

Der Vertrieb erfolgt ausschliesslich digital. Die Verrechnung erfolgt über das iTunes-Konto des Kunden. Der Betrag wird dem Konto belastet, nachdem der Kunde den Kauf bestätigt hat. Die Datenlieferung/Freischaltung erfolgt nach Zahlungseingang/Kontobelastung.

Kompatibel mit iOS 9 und höher."
5ddd0f935add2aa7a436dfcd,744428884,beook,ionesoft GmbH,377603036.0,https://apps.apple.com/us/app/beook/id744428884?uo=4,http://beook.ch,17+,-1.0,-1.0,0.0,0,2015-08-20T22:16:39Z,2019-10-31T21:17:02Z,0.0,Education,"['Education', 'Books']","['EN', 'FR', 'DE', 'IT']","beook - a different ebook

Digital books themselves are not a novelty. Thus, there are many ebook readers and their corresponding apps to be found scrimmaging the market. They produce satisfactory results for literature and works of reference - however, their are not suitable for active studying. 

To study does not merely mean «to read and to understand», it also includes reflecting, taking notes, examining cross references, solving exercises, summarizing. beook solves this problem.  

The beook app is a platform for digital teaching material of any kind provided by miscellaneous publishers, educational institutions and authors. Next to the iPad it is also available for Windows, Mac Computer and other tablet operating systems.

Simply try it out yourself."
5ddd0f935add2aa7a436dfce,1340839148,betiON,TUNSTALL IBERICA,1340839147.0,https://apps.apple.com/us/app/betion/id1340839148?uo=4,http://tunstalltelevida.es,4+,-1.0,-1.0,0.0,0,2018-01-31T12:43:39Z,2018-01-31T12:43:39Z,0.0,Utilities,"['Utilities', 'Books']",['EN'],"La aplicación betiON te permitirá consultar la guía de personas usuarias del servicio público de Teleasistencia de Euskadi.
Además, podrás consultar las prestaciones que se ofrecen desde el servicio así como las características de las personas a las que va dirigido, y finalmente como utilizarlo.
 
 
betiON aplikazioak, Euskadiko Telelaguntza zerbitzu publikoaren erabiltzailearen gida kontsultatzeko  aukera emango dizu.
Gainera, zerbitzuak eskaintzen dituen prestakuntzak kontsultatu ahal izango dituzu, baita erabiltzaileen ezaugarriak, edota zerbitzua nola erabili behar den jakin ahal izango duzu"
5ddd0f935add2aa7a436dfcf,1326150465,bfb Medien barrierefrei bauen,Rudolf Müller Medienholding GmbH & Co. KG,466751564.0,https://apps.apple.com/us/app/bfb-medien-barrierefrei-bauen/id1326150465?uo=4,,17+,-1.0,-1.0,0.0,0,2017-12-19T23:18:38Z,2019-11-14T15:06:23Z,0.0,Book,['Books'],"['EN', 'FR', 'DE', 'IT']","This is your application for specialized publications with added value. Get easily accustomed to the electronic table of contents and the fast and intelligent search in all publications. The work desk function helps you search within an entire publication. Add bookmarks and your own annotations in any desired passage, in the form of texts, images, photos or audio comments. This app offers thus a valuable library of online publications with high performance additional features – all this in an attractive design."
5ddd0f935add2aa7a436dfd0,1442086632,bi.G.met.,DM Cultura s.r.l.,1384557126.0,https://apps.apple.com/us/app/bi-g-met/id1442086632?uo=4,https://www.sebina.it/SebinaNet/app-biblioteche-sebina/,4+,-1.0,-1.0,0.0,0,2018-12-14T19:30:55Z,2019-02-14T11:06:54Z,0.0,Reference,"['Reference', 'Books']","['EN', 'IT']","In coerenza con le finalità di Città Metropolitana di Genova, che dal 1° gennaio 2015 è subentrata all’omonima Provincia e per superare la frammentazione dei servizi bibliotecari, precedentemente erogati da diversi Enti territoriali, è stato costituito un nuovo Polo bibliotecario metropolitano, a partire dai servizi in linea che vengono gestiti dal Nuovo e Unico Portale Metropolitano.
Il progetto, condiviso dalle biblioteche del Comune di Genova, dalla biblioteca di Città Metropolitana e da un nutrito numero di Comuni (28), nonché dalle biblioteche della Camera di Commercio e della Polizia di Stato, offre a tutti i cittadini la possibilità di accedere liberamente ed in modo aperto al patrimonio bibliografico e digitale su scala metropolitana attraverso una interfaccia evoluta e ricca di servizi.
Le biblioteche del Comune di Genova comprendono 2 biblioteche centrali cittadine (La Biblioteca Civica Berio e la Biblioteca Internazionale per Ragazzi Edmondo De Amicis), 14 biblioteche dislocate sui territori municipali, 6 biblioteche specializzate di Museo e 5 Centri di documentazione. 
Da un solo punto di accesso dunque si potrà interrogare il catalogo metropolitano, reperire informazioni, notizie, visualizzare vetrine di libri ed ebook, bibliografie, recensioni ed avere a disposizione tanti nuovi servizi evoluti e social.

Descrizione:
bi.G.met. è l'App con cui puoi consultare il catalogo del Portale Metropolitano per 
- cercare libri o altri materiali, con una ricerca testuale o velocemente tramite lettura del codice a barre
- conoscere la disponibilità del documento
- richiedere, prenotare o prorogare un prestito
- salvare una propria bibliografia
- suggerire un acquisto
- visualizzare il tuo stato lettore

Inoltre, a disposizione:
- versione iPad che, con la navigazione a tutto schermo, offre le funzioni subito a portata di “tap”
- nuovi filtri di ricerca e raffina ricerca tramite classificazione a faccette: tag, autori, anno, tipo materiale, natura, etc. 
- possibilità di scegliere più biblioteche preferite
- in evidenza il materiale posseduto dalle biblioteche preferite
- visualizzazione immediata della disponibilità dal dettaglio del titolo
- funzioni social per i lettori: condividere con i social network eventi, news, titoli, …
- bibliografie personali sincronizzate tra App e Portale Metropolitano
- visualizzazione biblioteche e mappa con tutte le biblioteche del Polo Bibliotecario Metropolitano e relative informazioni (indirizzo, orari…)"
5ddd0f935add2aa7a436dfd1,1200479072,bibkat,"2016 IBTC Rüdiger Alich, Markus Gerards und Marcel Weber GbR",1200479071.0,https://apps.apple.com/us/app/bibkat/id1200479072?uo=4,https://www.eopac.net,4+,-1.0,-1.0,0.0,0,2017-07-06T12:42:45Z,2019-02-18T22:48:49Z,0.0,Book,"['Books', 'Utilities']","['EN', 'DE']","Diese kostenlose App ermöglicht den bequemen Zugriff von überall auf Kataloge von Bibliotheken, die den Online-Katalog BVS eOPAC der IBTC GbR einsetzen. Für die Inhalte und Pflege der Kataloge sind die jeweiligen Bibliotheken verantwortlich.

Funktionsumfang:
- Suche im Online-Katalog deiner Bücherei
- Merkzettel für Medien, synchronisiert mit der Webansicht des Katalogs
- Anzeige des Medienstatus: Verfügbar, verliehen oder schon vorgemerkt?
- Medien direkt vormerken oder im Leserkonto verlängern
- Das gesamte Leserkonto auf einen Blick: Ausgeliehene Medien, vorgemerkte Medien, Gebühren und Nachrichten aus der Bibliothek
- Anzeige allgemeiner Informationen der Bibliothek: Kontaktdaten, Öffnungszeiten im Kalender, ..."
5ddd0f935add2aa7a436dfd2,1441905132,biblia reina valera 1960,Yonlada Nambutdi,1372642009.0,https://apps.apple.com/us/app/biblia-reina-valera-1960/id1441905132?uo=4,https://www.facebook.com/Jangbible-2127777044122627/,4+,4.5,5.0,4.5,5,2018-11-12T01:14:07Z,2018-11-12T01:14:07Z,0.0,Book,"['Books', 'Education']",['EN'],"Característica:
- biblia reina valera 1960 letra grande con audio y puedes descargarla para escucharla sin conexión donde quieras.
- Texto de la Biblia con formato estándar.
- Fácil de leer.
- Agregue su verso, comparta con otros usuarios para que les guste o no el verso
- Comparte tus versos a sociales (facebook, twitter y correo electrónico).

Más información

La revisión Reina-Valera ha sido el texto más utilizado por la iglesia evangélica hispanoamericana durante varias gereraciones. Su lenguaje forma parte del habla de los cristianos evengélicos, quienes han memorizado frases, versículos y pasajes enteros, en los que siempre encuentran consuelo e inspiración divina.
En 1960 la American Bible Society publicó esta revisión de la Biblia, luego de un arduo trabajo por parte de un excelente equipo de estudiosos, que adecuó el antiguo texto a la ortografía de la época, mejoró su construcción gramatical y le añadió claridad a palabras y pasajes."
5ddd0f935add2aa7a436dfd3,1372642010,biblia reina valera español,Yonlada Nambutdi,1372642009.0,https://apps.apple.com/us/app/biblia-reina-valera-espa%C3%B1ol/id1372642010?uo=4,https://www.facebook.com/Jangbible-2127777044122627/,4+,-1.0,-1.0,0.0,0,2018-04-22T20:02:23Z,2018-04-22T20:02:23Z,0.0,Book,"['Books', 'Education']",['EN'],"La revisión Reina-Valera ha sido el texto más utilizado por la iglesia evangélica hispanoamericana durante varias gereraciones. Su lenguaje forma parte del habla de los cristianos evengélicos, quienes han memorizado frases, versículos y pasajes enteros, en los que siempre encuentran consuelo e inspiración divina.
En 1960 la American Bible Society publicó esta revisión de la Biblia, luego de un arduo trabajo por parte de un excelente equipo de estudiosos, que adecuó el antiguo texto a la ortografía de la época, mejoró su construcción gramatical y le añadió claridad a palabras y pasajes."
5ddd0f935add2aa7a436dfd4,928438720,bibliounimi,DM Cultura s.r.l.,1384557126.0,https://apps.apple.com/us/app/bibliounimi/id928438720?uo=4,http://www.sebina.it/SebinaNet/home.do?cdArticle=bibliounimi,4+,-1.0,-1.0,0.0,0,2014-10-19T16:34:29Z,2018-09-05T15:19:23Z,0.0,Book,"['Books', 'Reference']","['EN', 'IT']","With bibliounimi you can search the library catalogue for books and documents in libraries in the University of Milan's Library System. You can:

- Search library holdings for availability of books and other materials or use a fast bar code search to find documents.
- Check the availability of documents in libraries.
- Request or place booking for the loan of an item or extend an item’s loan period.
- Save items in your personal bibliography.
- Suggest an item for purchase to the librarian.
- Check your status as a library patron.

Furthermore, this version includes:
- iPad desing which uses the the full iPad screen to make more information immediately available.
- new search filters and capabilities using facets and classifications: tags, authors, year of publication, material types, etc...
- you can now choose multiple preferred libraries.
- listings highlight documents available in preferred libraries.
- document details show availability on the same page.
- you can now share events, news and titles on the major social networks.
- synchronize your bibliograohy with the library portal."
5ddd0f935add2aa7a436dfd5,1451042353,biblioUPO,DM Cultura s.r.l.,1384557126.0,https://apps.apple.com/us/app/biblioupo/id1451042353?uo=4,http://www.sebina.it,4+,-1.0,-1.0,0.0,0,2019-03-09T14:36:28Z,2019-03-09T14:36:28Z,0.0,Book,"['Books', 'Education']","['EN', 'IT']","Le Biblioteche del Sistema Bibliotecario di Ateneo offrono servizi, risorse e attrezzature per aiutarti nello studio e nella ricerca.
L'App BiblioUPO ti consente di accedere ai seguenti servizi:
• cercare libri o altri materiali, con una ricerca testuale o velocemente tramite lettura del codice a barre
• cercare ebook
• filtrare e raffinare la ricerca tramite classificazione a faccette: tag, autori, anno, tipo materiale, natura, etc.
• conoscere la disponibilità dei documenti
• richiedere, prenotare o prorogare i prestiti
• salvare e gestire le bibliografie personali sincronizzate con il portale
• suggerire alle biblioteche acquisti di libri
• visualizzare e gestire il tuo stato lettore
• prendere in prestito ebook, scaricarli e leggerli sul tuo dispositivo
• scrivere e leggere commenti, condividere con i social network eventi, news, titoli, …
• ricevere i messaggi delle biblioteche"
5ddd0f935add2aa7a436dfd6,1255195516,boi 12 cung hoang dao,Hung Dam Manh,1221188447.0,https://apps.apple.com/us/app/boi-12-cung-hoang-dao/id1255195516?uo=4,,17+,-1.0,-1.0,0.0,0,2017-07-04T18:23:49Z,2019-07-09T18:15:51Z,0.0,Book,"['Books', 'Entertainment']",['EN'],"12 Cung Hoàng Đạo có nguồn gốc từ những năm 1645 trước Công nguyên, do các nhà Chiêm tinh Babylon cổ đại sáng tạo ra. Theo các nhà Chiêm tinh học và Thiên văn học thời cổ đại, vòng tròn 12 cung hoàng đạo là một vòng tròn hoàn hảo 360 độ được phân thành 12 nhánh. Theo đó, mỗi nhánh sẽ tương ứng với một cung - tức ứng với một góc 30 độ. Người ta cho rằng 12 cung sẽ ứng với 12 tháng trong năm. Các cung hoàng đạo được chia đều theo 4 nhóm nguyên tố chính của đất trời: Lửa, Nước, Khí, Đất. Ứng với 4 nhóm nhân tố đó là bốn mùa trong 1 năm. Cứ 3 cung đại diện cho mỗi nhóm có nét đặc trưng tương đồng với nhau.Việc sử dụng 12 cung hoàng đạo để tiên đoán về tính tình, cốt cách con người cũng như công việc, sự nghiệp, chuyện tình cảm... đã trở nên rất phổ biến trong đời sống văn hóa các nước phương tây và cả giới trẻ Việt Nam ngày nay.Bạn thuộc cung hoàng đạo nào? Bạn muốn khám phá những bí ẩn về tính cách bản thân cũng như cuộc sống của mình sẽ diễn tiến ra sao trong tương lai sắp tới? Chuyện tình cảm của bạn sẽ đi đến đâu? Chỉ cần điền đầy đủ ngày tháng năm sinh vào ô dưới đây bạn sẽ được tiết lộ rất nhiều bí mật thú vị đấy."
5ddd0f935add2aa7a436dfd7,588963852,book-in-the-box,Sharp Corporation,454644836.0,https://apps.apple.com/us/app/book-in-the-box/id588963852?uo=4,,17+,-1.0,-1.0,0.0,0,2014-12-05T06:22:05Z,2019-09-02T02:02:35Z,0.0,Book,"['Books', 'Entertainment']",['JA'],"book-in-the-boxは無料の電子書籍ビューア・アプリです。
book-in-the-boxに対応した電子書籍サイトからダウンロードした電子書籍コンテンツを閲覧することができます。

＜お知らせ＞
■v1.1.9
・iOS 13/iPad OS 13 に対応しました。
・以下の不具合を修正しました。
-	移動バーの[END]ボタンタップでコンテンツの最後にジャンプできないことがある。
-	辞書コンテンツで文字列選択するとビューアが強制終了することがある。

[重要]
■Ver.1.1.8から、新しいiPhoneへの対応にともない、対象OSバージョンをiOS9以上に変更させて頂きます。
今後は、iOS9未満の端末ではアプリのアップデートができなくなります。
なお、iOS9未満の端末でも、以前のアプリ（Ver.1.1.7）はApp Storeからダウンロードが可能です。

すでにインストール済みのアプリも引き続きご利用いただけます。
■Ver.1.1.7から、使い勝手や品質維持のため、対象OSバージョンをiOS7以上に変更させていただきます。
今後は、iOS7未満の端末ではアプリのアップデートができなくなります。 
なお、iOS7未満の端末でも、以前のアプリ（Ver.1.1.6）はApp Storeからダウンロードが可能です。
すでにインストール済みのアプリも引き続きご利用いただけます。
■Ver.1.1.4から、使い勝手や品質維持のため、対象OSバージョンをiOS6以上に変更させていただきます。
今後は、iOS6未満の端末ではアプリのアップデートができなくなります。 
なお、iOS6未満の端末でも、以前のアプリ（Ver.1.1.3）はApp Storeからダウンロードが可能です。
すでにインストール済みのアプリも引き続きご利用いただけます。

■v1.1.8
・iPhoneXRなどの新規iPhoneに対応しました。
・ノッチや角R部分を除き画面全体を利用できるよう修正しました。
・iOS9未満の端末はサポート対象外となります。

■v1.1.7
書籍ビューアの不具合修正

■v1.1.6
お試しコンテンツのダウンロードが完了しないことがある問題を修正しました。
電子マニュアルを更新しました。
お問い合わせ先のメールアドレスを修正しました。

■v1.1.5
ビューア部分のデザインを変更しました。

■v1.1.4
iOS9の端末で、ビューアのメニューなどの一部で文字が英語で表示される不具合を修正しました。

■v1.1.3
iOS8.2の端末で小説などのテキストコンテンツが読めない不具合を修正しました。

■v1.1.2
iOSの64ビット環境に対応しました。
iOS8の端末で辞書コンテンツで文字を入力できない不具合を修正しました。
その他、不具合を修正しました。

■v1.1.1
iOS7/8の端末に対応しました。
iPhone 6/iPhone 6 Plusの新しい解像度に対応しました。
ビューアエンジンを更新しました。
コミックなどの画像形式コンテンツのリンクジャンプ機能（※）に対応しました。
集英社のEPUBコミックの目次機能（※）に対応しました。
（※）リンクや目次情報を持つコンテンツのみ対象。
その他、不具合を修正しました。

■v1.1.0
EPUBコンテンツで表現力を向上するためにビューアを改修しました。 

＜使用方法＞
■初回起動時 ： 初回起動時に本アプリのユーザ登録を行っていただきます（※１）。後で登録することもできます。ご登録頂く内容は以下の通りです。
・メールアドレス
・生年月日
・郵便番号
・性別（男性／女性）
・パスワード

  （※１）本アプリのユーザ登録です。電子書籍サイトのユーザ登録ではありません。電子書籍サイトによっては、当該電子書籍サイトのユーザ登録が必要な場合があります。

■電子書籍コンテンツの閲覧 ： book-in-the-box対応電子書籍サイトからダウンロードしたコンテンツをリストから選択すると電子書籍を閲覧することができます。

＜ご利用時の注意＞
■本アプリは、日本語でのサービス提供となります。また、日本国外ではご利用環境によってはサービスの全部または一部を利用できないことがあります。
■シャープ株式会社の電子書籍ストア「COCORO BOOKS」をご利用になる場合には、専用のビューア・アプリ「COCORO BOOKS」のご利用をおすすめします。

＜お問い合わせ＞
■お問い合わせ先メールアドレス： bbx_support@sharp.co.jp

■次の内容のお問い合わせをお受けします。
  ・本アプリの使用方法
  ・本アプリでの電子書籍コンテンツの閲覧方法

■受付時間
　10:00-17:00
　月～金（祝日・年末年始・GW休暇・夏季休暇、および当社指定休日を除く）
　※迅速に回答を差し上げられるよう努めますが、内容・状況によっては回答連絡までにお時間をいただく場合があります。"
5ddd0f935add2aa7a436dfd8,1471050704,bookapa,khaled ghazy,1471050703.0,https://apps.apple.com/us/app/bookapa/id1471050704?uo=4,https://bookapa.com,4+,-1.0,-1.0,0.0,0,2019-09-22T03:54:19Z,2019-09-22T03:54:19Z,0.0,Shopping,"['Shopping', 'Books']",['EN'],منصة لبيع الكتب العربية
5ddd0f935add2aa7a436dfd9,1061357630,bookbhook-The TLDR reading app,Marcus Aurelius Learning Solutions Private Limited,1061357629.0,https://apps.apple.com/us/app/bookbhook-the-tldr-reading-app/id1061357630?uo=4,,4+,-1.0,-1.0,0.0,0,2016-03-08T00:40:43Z,2019-05-28T19:04:56Z,0.0,Book,"['Books', 'Education']",['EN'],"At bookbhook, we are all set to redefine reading books for the TLDR generation, and we are doing this in 3 ways: 

1.	Get hooked to bite-sized chat stories that lure you into a world of suspense, thrillers and horror stories from across the world. Savour these  stories in the fiction section  in the bookbhook app. Get hooked to  chat stories with this story app. 

2.	Enrich yourself with short summaries of life changing nonfiction books, that take just a few minutes to read. Life changing nonfiction books are compressed into bite sized content so that you can read or listen to path breaking ideas in just a few minutes. 

3.	'Immerse' you in books based bespoke learning and competence strengthening micro learning gamified online courses that help you identify breakthroughs in your work or personal life.

With the bookbhook book summary and chat story app, you do not need to read more to know more. Download the free bookbhook book summary app to snack on books and get hooked to the world of thrilling, gut wrenching and heart warming chat stories. bookbhook books summary app also offers you audiobooks in the form of audio book summaries.

bookbhook reading app thoughtfully curates handcrafted book summary of life changing books that take no more than 15 minutes to read. You can add book summaries that you enjoyed in the wishlist saver feature- add to favourites. Want to get hooked to bite-szed chat story app? bookbhook brings to you  chat stories that you can read.

The bookbhook free app gives you audio books summaries so that you can listen to free audiobooks that summarise pivotal books in business, self improvement, marketing strategy, india, parenting, biography amongst others.

bookbhook goes beyond pdf of books and book quotes and helps you understand the gist of nonfiction books with high quality book summaries. The key insights from non-fiction books are distilled into knowledge nuggets for nonreaders as well as readers. These knowledge nuggets help summarize nonfiction books in less than 15 minutes. 

Download India’s favourite books summary app that helps you read nonfiction books in just few minutes  and also as audiobooks. 

For detailed terms of usage, please visit https://bookbhook.com/terms-and-conditions/"
5ddd0f935add2aa7a436dfda,1438938157,bookcollage -for bookstagram,Takuto Mori,1361899140.0,https://apps.apple.com/us/app/bookcollage-for-bookstagram/id1438938157?uo=4,https://bookcollageapp.carrd.co/,9+,4.5,10.0,4.5,10,2018-12-16T01:12:22Z,2019-01-23T23:40:23Z,0.0,Book,"['Books', 'Photo & Video']",['EN'],"Book collage app is the easiest way to create beautiful bookstagram without hassle.
How to use:
・Open the app and search books and select the book title you've read
・Select the background photo from various beautiful stocks
・Download a photo... Done!

Brand new photo collage app for bookstagramers and book lovers!
We value sharing connect through love of books:)"
5ddd0f935add2aa7a436dfdb,1229669585,bookebook Reader,CDI Systems,1229669584.0,https://apps.apple.com/us/app/bookebook-reader/id1229669585?uo=4,,4+,-1.0,-1.0,0.0,0,2017-05-03T04:19:37Z,2018-02-01T21:43:00Z,0.0,Book,"['Books', 'Reference']",['EN'],"bookebook Reader is a free reader for books purchased at bookebook site

* Epub3 and PDF formats support 
* turn pages with a tap or swipe
* last read - keep reading where you left off
* search for text inside books
* zoom in / out (pdf) or adjust font size (epub)
* login with your existing bookebook account 
* save bookmarks, highlights, notes
* view table of contents"
5ddd0f935add2aa7a436dfdc,410797241,bookend,iDoc K.K.,410797244.0,https://apps.apple.com/us/app/bookend/id410797241?uo=4,http://bookend.keyring.net/,9+,-1.0,-1.0,0.0,0,2011-05-10T07:00:00Z,2019-10-29T22:43:11Z,0.0,Book,['Books'],"['EN', 'JA']","The bookend app is optimized for the iPad, iPhone, and iPod touch
providing users with the ability to read bookend books using a
beautiful, easy-to-use interface.

You can discover and read book contents that are bought in this
application with iPad, iPhone, and iPod touch. You can share contents
with other bookend applications on other devices by simply registering
your mail address into bookend Web library. You will see more and more
bookend contents coming.

Get the best reading experience available on your iPad, iPhone, and iPod touch.

* Easy flick to turn pages
* Read in portrait or landscape mode
* Change binding direction, right and left
* Easy thumbnail view for quick jump to page
* View both single and center spread pages
* Pinch and zoom pages in books
* User interface tailored to the size, look, and feel of the iPad,
iPhone, and iPod touch
* Home library view with scrolling support and button to show
additional bibliographic data"
